No,AQI
39207,30.60428571
39208,69.21333333
39209,82.09166667
39210,71.67
39211,77.33
39212,71.72
39213,60.33
39214,48.17095238
39215,62.36383333
39216,48.17095238
39217,57.55
39218,50.14
39219,45.52
39220,24.16
39221,42.86
39222,28.57
39223,26.61
39224,11.75
39225,8.68
39226,8.61
39227,13.2
39228,11.02
39229,10.46
39230,12.1
39231,21.72
39232,34.36
39233,35.1
39234,43.9
39235,36.8
39236,37.09
39237,70.1405
39238,62.40783333
39239,59.26333333
39240,79.914
39241,83.08
39242,67.71566667
39243,38.21
39244,38.63
39245,20.25
39246,47.41
39247,27.36
39248,20.71
39249,72.91
39250,63.439
39251,49.96
39252,83.35
39253,96.435
39254,127.43375
39255,103.5763333
39256,100.0001667
39257,91.85
39258,69.09
39259,105.22
39260,93.17
39261,44.77
39262,85.14983333
39263,37.12333333
39264,49.98
39265,43.44
39266,59.314
39267,59.17
39268,36.63666667
39269,64.8
39270,47.41
39271,42.52
39272,65.88
39273,88.37
39274,112.13
39275,94.48
39276,106.98
39277,84.91
39278,64.6
39279,97.63
39280,95.87
39281,77.80066667
39282,103.58
39283,86.55521429
39284,144.22
39285,79.96916667
39286,159.1833333
39287,193.1701905
39288,129.26
39289,101.09
39290,93.45
39291,94.82
39292,104.17
39293,107.62
39294,78.18
39295,75.87
39296,58.84
39297,81.87
39298,71.56
39299,38.47
39300,47.45
39301,45.37
39302,40.7
39303,64.73
39304,54.56
39305,77.81
39306,75.18
39307,75.08
39308,71.04
39309,81.63
39310,129.7
39311,128.2474405
39312,92.63
39313,107.465
39314,127.81
39315,98.39
39316,126.86
39317,121.73
39318,107.4325
39319,157.4616667
39320,115.035
39321,98.64
39322,98.418
39323,67.42
39324,69.94
39325,63.145
39326,74.1
39327,102.82
39328,160.1362857
39329,119.83
39330,124.2193333
39331,130.1625
39332,120.52
39333,98.9555
39334,108.5094762
39335,127.02
39336,125.26
39337,112.78
39338,155.88
39339,84.926
39340,90.004
39341,123.2275
39342,118.38
39343,111.318
39344,123.47
39345,113.385
39346,96.955
39347,97.29
39348,83.635
39349,132.0483333
39350,132.06
39351,123.9122421
39352,140.3924946
39353,185.92
39354,190.71
39355,169.23
39356,173.05
39357,145.4
39358,129.1019762
39359,130.81
39360,98.55028571
39361,85.65166667
39362,88.785
39363,110.1251667
39364,90.07
39365,221.4156667
39366,72.08
39367,100.23
39368,133.17
39369,98.48
39370,115.13
39371,140.75
39372,109.81
39373,97.73
39374,88.96
39375,93.74
39376,85.29
39377,82.36
39378,77.9
39379,101.81
39380,82.86
39381,79.34
39382,89.44
39383,103.29
39384,108.97
39385,99.43
39386,110.4
39387,133.67
39388,109.71
39389,139.27
39390,123.25
39391,133.83
39392,121.6
39393,125.53
39394,123.03
39395,112.1
39396,105.33
39397,103.28
39398,114.54
39399,118.85
39400,118.73
39401,109.6
39402,124.43
39403,105.51
39404,112.22
39405,116.41
39406,99.6
39407,102.16
39408,97.1
39409,85.18
39410,75.3
39411,63.85
39412,57.07
39413,73.43
39414,45.02
39415,53.31
39416,50.65
39417,40.765
39418,46.41
39419,49.33
39420,44.62
39421,63.46
39422,71.86
39423,81.89
39424,100.3766667
39425,71.49666667
39426,61.56666667
39427,44.19
39428,51.47
39429,52.14
39430,42.9975
39431,36.69142857
39432,60.83416667
39433,48.57
39434,61.14
39435,41.94
39436,85.66
39437,55.35
39438,74.87
39439,44.99
39440,68.17
39441,56.93
39442,43.04666667
39443,50.645
39444,70.4
39445,71.77
39446,66.86
39447,75.28
39448,101.946
39449,175.358
39450,106.34
39451,103.43
39452,213.5758333
39453,137.7733333
39454,275.5404048
39455,125.19
39456,149.5
39457,106.554
39458,113.5158333
39459,155.86
39460,135.18
39461,136.75
39462,145.33
39463,135.38
39464,144.23
39465,141.845
39466,141.19
39467,125.215
39468,133.58
39469,115.0911667
39470,112.4895
39471,128.41
39472,88.66
39473,85.93
39474,83.52
39475,90.88
39476,97.08619048
39477,86.35142857
39478,118.47
39479,116.77
39480,117.52
39481,129.17
39482,144
39483,138.6
39484,114.54
39485,125.16
39486,115.85
39487,118.9206667
39488,134.57
39489,152.8
39490,97.11602381
39491,153.61
39492,175.42
39493,154.09
39494,106.163381
39495,95.85088095
39496,116.3
39497,108.865
39498,135.6366667
39499,82.44
39500,36.69
39501,146.2645357
39502,63.97
39503,72.85
39504,141.5
39505,84.58
39506,34.75
39507,24.36
39508,19.2
39509,35.525
39510,59.61
39511,29.08
39512,18.47
39513,54.63
39514,70.31
39515,36.44666667
39516,57.02833333
39517,78.9125
39518,97.45
39519,130.417
39520,81.22
39521,108.0583333
39522,88.234
39523,123.1271667
39524,99.02
39525,67.73233333
39526,75.45333333
39527,166.834
39528,100.4805238
39529,66.2875
39530,137.4313333
39531,81.38666667
39532,116.13
39533,93.23
39534,98.545
39535,74.285
39536,106.01
39537,67.19
39538,70.68
39539,57.88
39540,61.2
39541,81.5
39542,88.797
39543,75.19
39544,97.88
39545,88.17
39546,131.31
39547,128.3258333
39548,301.218
39549,172.74
39550,145.8025
39551,214.1425
39552,109.84
39553,96.01
39554,127.328
39555,64.68
39556,58.73
39557,22.16
39558,14.23
39559,16.69
39560,24.184
39561,16.36
39562,16.37
39563,12.63
39564,31.76
39565,50.53
39566,51.52
39567,38.4
39568,30.62
39569,30.33
39570,29.69
39571,24
39572,32.73
39573,20.81
39574,21.9
39575,21.05
39576,15.63
39577,32.365
39578,28.595
39579,22.46
39580,32.52
39581,43.16
39582,25.621
39583,21.46
39584,30.16
39585,33.42
39586,37.6
39587,82.47
39588,58.74
39589,78.32333333
39590,73.135
39591,82.135
39592,94.00333333
39593,87.02
39594,71.635
39595,74.85
39596,88.98
39597,88.35
39598,94.41466667
39599,84.97
39600,61.96
39601,67.86
39602,87.49
39603,62.40783333
39604,84.24
39605,92.995
39606,88.42
39607,91.89
39608,87.72
39609,75.69
39610,95.8
39611,94.91
39612,94.65
39613,89.32
39614,85.93
39615,110.54
39616,81.86
39617,92.82
39618,96.57
39619,100.81
39620,82.87
39621,80.83
39622,67.75
39623,85.09
39624,76.65
39625,91.25
39626,133.185
39627,74.43
39628,89.90516667
39629,74.67
39630,49.1
39631,85.4365
39632,86.71
39633,39.11166667
39634,35.56
39635,69.71866667
39636,106.88
39637,157.3024156
39638,138.9966667
39639,159.88
39640,153.57
39641,123.9005952
39642,135.34
39643,116.46
39644,175.9242839
39645,151.495
39646,169.8133333
39647,75.90028571
39648,129.0966667
39649,104.03
39650,62.36383333
39651,82.20333333
39652,86.45666667
39653,72.32885714
39654,128.45
39655,128.823
39656,152.82
39657,159.89
39658,173.87
39659,260.2805
39660,205.175
39661,206.8971429
39662,178.43
39663,163.22
39664,141.1
39665,118.43
39666,91.88
39667,83.28
39668,85.47
39669,79.23
39670,64.11
39671,57.48
39672,82.22
39673,69.68
39674,71.4
39675,123.8525
39676,110.5066667
39677,114.0455
39678,120.038
39679,113.7816667
39680,81.29761905
39681,106.7866667
39682,121.2683333
39683,154.5316667
39684,159.66
39685,166.58
39686,139.31
39687,112.01
39688,119.9
39689,113.7546667
39690,213.0015
39691,122.6333333
39692,146.01
39693,135.31
39694,116.19
39695,111.6125
39696,80.58
39697,61.66
39698,35.32
39699,15.58
39700,17.77
39701,14.43
39702,10.11
39703,17.58
39704,18.78
39705,11.3
39706,10.18
39707,17.22
39708,29.08
39709,35.04
39710,44.3
39711,50.67
39712,73.49
39713,72.5525
39714,42.58
39715,59.48
39716,40.06
39717,52.38333333
39718,77.56833333
39719,41.58
39720,37.69
39721,40.1
39722,30.61
39723,27.05
39724,27.435
39725,20.8025
39726,25.28
39727,24.18
39728,29.33
39729,33.87
39730,39.03
39731,77.74
39732,60.09
39733,82.96
39734,74.33
39735,93.13
39736,98.794
39737,95.54333333
39738,107.335
39739,130.6866667
39740,161.1666667
39741,115.2833333
39742,101.92
39743,104.92
39744,129.1333333
39745,80.49
39746,94.57
39747,65.5
39748,87.44
39749,102.44
39750,107.3
39751,130
39752,152.31
39753,168.38
39754,153.19
39755,186.125
39756,191.7933333
39757,258.6254524
39758,290.7467857
39759,265.28
39760,306.64
39761,301.66
39762,285.68
39763,273.44
39764,207.651
39765,201.01
39766,202.98
39767,190.55
39768,220.5425
39769,202.18
39770,184.49
39771,219.7452143
39772,214.4766667
39773,216.23
39774,240.77
39775,162.7143333
39776,239.24
39777,267.5375
39778,280.57
39779,353.1241667
39780,371.89
39781,220.3893889
39782,371.6816667
39783,306.2885
39784,316.7873214
39785,312.1533333
39786,293.5189524
39787,329.46
39788,292.1266667
39789,277.1
39790,290.7467857
39791,319.15
39792,308.99
39793,285.42
39794,298.83
39795,276.015
39796,241.97
39797,281.3666667
39798,221.4156667
39799,324.2646667
39800,334.676
39801,242.24
39802,296.3913333
39803,350.0433333
39804,341.23
39805,397.55
39806,398.68
39807,351.6566667
39808,404.78
39809,332.06
39810,324.34
39811,329.4966667
39812,243.1917103
39813,276.35
39814,322.7267857
39815,274.3208333
39816,301.18
39817,312.64
39818,271.89
39819,309.79
39820,303.66
39821,268.28
39822,294.54
39823,289.32
39824,258.62
39825,242.27
39826,207.35
39827,224.2033333
39828,272.9
39829,283.59
39830,302.22
39831,290.133
39832,300.0683333
39833,270.6765
39834,286.0275
39835,310.47
39836,300.0683333
39837,234.065
39838,241.49
39839,235.5383333
39840,235.8825
39841,218.81
39842,202.63
39843,224.68
39844,257.52
39845,252.51
39846,248.3
39847,229.61
39848,238.75
39849,258.19
39850,221.38
39851,94.36
39852,28.08
39853,22.07
39854,10.67
39855,10.07
39856,8.18
39857,9.52
39858,7.49
39859,11.1
39860,16.38
39861,21.105
39862,29.36
39863,16.69
39864,9
39865,17.49
39866,13.02
39867,17.16
39868,10.53
39869,6.97
39870,10.66
39871,10.13
39872,10.8
39873,18.1
39874,10.63
39875,13.39
39876,16.94
39877,16.89
39878,15.51
39879,13.13
39880,13.12
39881,9.19
39882,7.55
39883,6.63
39884,7.77
39885,12.75
39886,26.66
39887,23.51
39888,35.46
39889,14.62
39890,18.55
39891,17.39
39892,15.28
39893,20.63
39894,17.38
39895,19.2
39896,25.23
39897,17.77
39898,31.34
39899,48.99
39900,72.59
39901,68.715
39902,96.21781746
39903,74.88333333
39904,77.63
39905,102.55
39906,81.49
39907,82.93666667
39908,77.02
39909,92.7
39910,107.73
39911,93.76
39912,94.55
39913,30.89
39914,31.42
39915,39.7915
39916,37.365
39917,34.87
39918,41.88
39919,56.27
39920,51.64
39921,44.48
39922,44.04
39923,66.96
39924,76.12
39925,79.02
39926,94.52
39927,123.61
39928,136.88
39929,151.34
39930,165.57
39931,164.545
39932,118.94
39933,99.13
39934,158.81
39935,122.575
39936,101.93
39937,128.36
39938,94.54
39939,26.65
39940,22.42
39941,16.07
39942,13
39943,24.92
39944,12.88
39945,15.46
39946,13.87
39947,13.68
39948,12.98
39949,16.27
39950,17.79
39951,39.45
39952,123.648
39953,102.19
39954,75.24
39955,98.51
39956,61.89
39957,83.63
39958,86.23
39959,96.85
39960,77.42
39961,65.09
39962,64.75
39963,53.33
39964,27.41
39965,44.84
39966,51.15
39967,49.35
39968,42.63
39969,45.6
39970,54.69
39971,63.89
39972,62.11
39973,66.79
39974,65.88
39975,86.84
39976,132.12
39977,93.42
39978,97.46
39979,153.4
39980,121.79
39981,120.755
39982,115.03
39983,169.2026667
39984,99.1
39985,118.69
39986,74.575
39987,82.35
39988,73.658
39989,93.39
39990,99.36
39991,113.57
39992,92.47
39993,91.74
39994,88.89
39995,119.49
39996,128.85
39997,139.99
39998,161.56
39999,181.7166667
40000,180.31
40001,177.69
40002,163.2328571
40003,163.565
40004,170.26
40005,250.5283333
40006,167.49
40007,118.97
40008,90.06
40009,101.04
40010,75.39
40011,101.3108333
40012,122.065
40013,111.95
40014,130.5
40015,165.9
40016,173.65
40017,189.37
40018,200.815
40019,192.92
40020,262.905
40021,221.95
40022,287.8800952
40023,273.3350357
40024,307.4873333
40025,323.735
40026,316.44
40027,317.47
40028,327.0448333
40029,345.1620357
40030,335.3
40031,345.1620357
40032,196.1515476
40033,274.6966667
40034,281.77
40035,287.5833333
40036,255.91
40037,235.31
40038,196.28
40039,182.22
40040,176.12
40041,169.14
40042,150.44
40043,178.6925
40044,171.4884762
40045,157.81
40046,195.67
40047,206.32
40048,149.07
40049,161.14
40050,173.03
40051,180.32
40052,231.93
40053,253.39
40054,278.3885
40055,214.299
40056,171.542381
40057,175.9242839
40058,223.0766667
40059,212.76
40060,204.61
40061,214.64
40062,249.21
40063,265.9
40064,224.14
40065,202.18
40066,212.2843333
40067,204.05
40068,241.22
40069,233.84
40070,140.15
40071,118.63
40072,88.21
40073,47.85
40074,44.74
40075,68.24
40076,61.19
40077,39.84
40078,35.3
40079,52.98
40080,40.56
40081,39.6
40082,37.97
40083,37.85
40084,37.24
40085,49.74
40086,49.37
40087,55.86
40088,65.15
40089,47.0225
40090,71.22333333
40091,84.05
40092,87.405
40093,115.84
40094,107.9
40095,114.4926667
40096,99.94466667
40097,96.21781746
40098,77.69
40099,85.13509524
40100,92.20766667
40101,114.3333333
40102,98.44333333
40103,100.77
40104,91.72
40105,73.6
40106,81.18
40107,98.65
40108,149.995
40109,105.09
40110,132.32
40111,119.57
40112,101.84
40113,118.9
40114,75.96
40115,95.34
40116,122.716
40117,114.18
40118,120.46
40119,117.48
40120,128.3253571
40121,111.3433333
40122,129.32
40123,94.41466667
40124,115.755
40125,120.922
40126,107.7533333
40127,111.77
40128,118.49
40129,105.37
40130,117.76
40131,117.2966667
40132,118.0533333
40133,142.235
40134,144.66
40135,133.4525
40136,161.88
40137,167.06
40138,188.0575
40139,182.38
40140,178.13
40141,203.26
40142,190.39
40143,204.82
40144,205.34
40145,218.44
40146,184.0516667
40147,206.735
40148,230.36
40149,196.52
40150,183.91
40151,182.95
40152,161.19
40153,149.8
40154,154.9
40155,221.5266667
40156,277.0677381
40157,251.6867857
40158,244.5833333
40159,244.69
40160,290.64
40161,259.09
40162,333.645
40163,351.81
40164,348.82
40165,316.78
40166,328.73
40167,316.96
40168,330.94
40169,289.73
40170,274.51
40171,298.06
40172,299.79
40173,299.31
40174,273.84
40175,247.89
40176,250.93
40177,262.74
40178,237.67
40179,249.4555
40180,277.0677381
40181,280.015
40182,330.865
40183,338.82
40184,344.79
40185,306.26
40186,330.28
40187,403.065
40188,391.405
40189,422.48525
40190,375.5371429
40191,340.3475
40192,294.9183333
40193,285.36
40194,271.29
40195,216.76
40196,206.26
40197,130.38
40198,39.34
40199,21.32
40200,21.34
40201,19.9
40202,20.55
40203,15.88
40204,11.33
40205,9.63
40206,9.81
40207,9.8
40208,12.74
40209,11.26
40210,10.95
40211,16.43
40212,15.89
40213,19.27
40214,18.37
40215,11.47
40216,16.03
40217,13.12
40218,20.39
40219,21.51
40220,15.04
40221,30.15
40222,20.14
40223,27.33666667
40224,34.98
40225,41.32
40226,63.19
40227,55.12
40228,44.74
40229,35.21
40230,38.82
40231,31.66
40232,35.94
40233,40.09
40234,47.64
40235,56.41
40236,59.29
40237,50.93
40238,53.62
40239,51.22
40240,56.43
40241,55.5075
40242,73.52
40243,112.94
40244,86.85
40245,96.79666667
40246,70.38
40247,92.37333333
40248,98.75
40249,82.815
40250,75.781
40251,91.25
40252,101.97
40253,85.49
40254,61.44
40255,57.54
40256,60.44
40257,66.61
40258,63.66
40259,67.53
40260,64.885
40261,71.84
40262,86.12
40263,85.17
40264,107.2516667
40265,116.6695
40266,82.24
40267,131.8841667
40268,170.22
40269,130.2233333
40270,97.68
40271,86.58
40272,90.94
40273,83.14
40274,85.15
40275,112.75
40276,107.84
40277,106.08
40278,113.8
40279,113.39
40280,141.07
40281,118.72
40282,164.1483333
40283,185.6646667
40284,190.6386667
40285,194.9683333
40286,188.8783333
40287,190.43
40288,207.938
40289,190.6386667
40290,194.9683333
40291,124.7395
40292,225.058
40293,125.5058571
40294,148.65
40295,147.69
40296,165.425
40297,153.52
40298,146.87
40299,147.6566667
40300,136.23
40301,166.2066667
40302,138.3533333
40303,154.16
40304,141.8866667
40305,153.38
40306,151.61
40307,171.655
40308,160.48
40309,175.2493333
40310,203.09
40311,196.305
40312,211.2666667
40313,200.3479405
40314,138.3591905
40315,197.7255
40316,197.3366667
40317,177.2816667
40318,183.9461667
40319,164.8116667
40320,209.61
40321,124.634
40322,127.97
40323,154.06
40324,153.145
40325,165.64
40326,154.65
40327,160.79
40328,161.83
40329,117.1866667
40330,137.6
40331,190.91
40332,216.14
40333,175.26
40334,198.52
40335,203.18
40336,151.8066667
40337,155.2545952
40338,184.4377619
40339,159.93
40340,85.59
40341,101.0783333
40342,71.6475
40343,68.57
40344,65.8
40345,55.82
40346,22.29
40347,19.81
40348,25.2
40349,21.76
40350,17.02
40351,18.3
40352,20.16
40353,15.54
40354,13.5
40355,16.36
40356,17.42
40357,19.36
40358,14.23
40359,16.35
40360,10.19
40361,9.62
40362,7.01
40363,8.78
40364,6.79
40365,4.51
40366,4.11
40367,8.29
40368,9.17
40369,7.6
40370,6.7
40371,7.63
40372,7.04
40373,8.9
40374,8.36
40375,7.52
40376,9.15
40377,9.9
40378,10.7
40379,9.5
40380,8.29
40381,8.67
40382,115.21
40383,80.97
40384,46.12
40385,37.15
40386,75.36
40387,47.34083333
40388,66.31933333
40389,80.9
40390,88.19833333
40391,73.485
40392,254.2189524
40393,64.15
40394,50.79
40395,33.52
40396,37.08
40397,27.57
40398,16.27
40399,26.32
40400,27.85
40401,18.7
40402,34.42
40403,42.39
40404,100.07
40405,77.99
40406,81.11
40407,59.74
40408,82.23
40409,76.24
40410,115.8425
40411,98.065
40412,121.21
40413,124.52
40414,145.155
40415,144.45
40416,107.6631667
40417,103.0733333
40418,139.28
40419,208.8991667
40420,130.27
40421,110.66
40422,139.39
40423,145.13
40424,137.52
40425,156.06
40426,165.41
40427,175.08
40428,206.98
40429,232.31
40430,213.5766667
40431,212.74
40432,227.0166667
40433,219.67
40434,159.7233333
40435,188.96
40436,204.54
40437,155.8166667
40438,168.94
40439,137.92
40440,169.72
40441,111.48
40442,83.73
40443,28.13
40444,13.26
40445,19.38
40446,16.05
40447,14.67
40448,14.33
40449,12.3
40450,12.03
40451,13.18
40452,32.68
40453,11.11
40454,22.07
40455,21.93
40456,21.62
40457,18.61
40458,16.79
40459,30.55
40460,32.27
40461,25.2
40462,11.65
40463,17.3
40464,25.67
40465,12.65
40466,12.14
40467,8.03
40468,9.53
40469,5.45
40470,5.22
40471,7.54
40472,8.43
40473,26.64
40474,46.57
40475,83.16
40476,65.68
40477,30.90333333
40478,42.15
40479,40.27
40480,40.96666667
40481,54.42
40482,126.37
40483,101.39
40484,77.33
40485,106.03
40486,63.75
40487,73.52
40488,89.64
40489,55.89
40490,59.12333333
40491,59.86
40492,61.53
40493,48.6
40494,63.23
40495,35.31
40496,37.12
40497,31.9295
40498,59.39
40499,58.92
40500,40.51
40501,88.01
40502,65.92
40503,72.025
40504,76.14
40505,95.09
40506,100.76
40507,98.64333333
40508,80.67
40509,173.1
40510,137.96
40511,80.29
40512,72.74
40513,76.43
40514,95.86
40515,69.77
40516,92.51
40517,87.73
40518,104.18
40519,101.58
40520,104.72
40521,94.16
40522,115.6466667
40523,113.35
40524,105.54
40525,101.22
40526,131.21
40527,109.72
40528,90.765
40529,170.15
40530,115.66
40531,174.055
40532,120.39
40533,89.27
40534,101.68
40535,92.22
40536,58.2
40537,40.7
40538,41.55
40539,53.91
40540,48.52
40541,42.46
40542,61.47
40543,52.44
40544,41.29
40545,65.92
40546,72.0875
40547,103.32
40548,123.4
40549,114.86
40550,128.9585714
40551,161.22
40552,127.01
40553,153.6
40554,138.095
40555,115.1291667
40556,77.645
40557,79.17
40558,94.23
40559,104.98
40560,50.76
40561,48.31
40562,42.38
40563,47.28
40564,46.17
40565,57.46
40566,62.09
40567,64.63
40568,84.31
40569,123.93
40570,110.545
40571,151.6
40572,183.165
40573,176
40574,151.01
40575,207.42
40576,213.67
40577,263.52
40578,197.285
40579,183.845
40580,88.97
40581,83.06
40582,35.03
40583,20.35
40584,24.65
40585,29.57
40586,21.87
40587,24.96
40588,17.44
40589,19.68
40590,19.65
40591,14.15
40592,11.26
40593,10.23
40594,14.82
40595,20.92
40596,8.64
40597,16.3
40598,12.67
40599,9.27
40600,6.73
40601,3.37
40602,4.44
40603,7.05
40604,7.8
40605,10.17
40606,8.04
40607,6.59
40608,6.73
40609,6.78
40610,7.11
40611,6.49
40612,5.67
40613,8.71
40614,6.56
40615,5.37
40616,6.98
40617,9.4
40618,10.26
40619,11.49
40620,13.82
40621,27.69
40622,28.55
40623,20.96
40624,17.21
40625,92.22
40626,43.45
40627,33.34
40628,50.00138095
40629,60.43
40630,79.29166667
40631,58.50666667
40632,59.49
40633,64.6
40634,23.19
40635,17.45
40636,28.37
40637,23.41
40638,27.71
40639,31.08
40640,32.65
40641,48.03
40642,40.68
40643,54.57
40644,59.43
40645,55.69583333
40646,62.73
40647,64.6
40648,62.54
40649,57.7
40650,68.76333333
40651,113.5854762
40652,77
40653,84.48
40654,80.57
40655,45.8
40656,45.27
40657,33.8
40658,24.9
40659,44
40660,28.6
40661,30.85
40662,22.88
40663,40.87
40664,47.79
40665,100.9875
40666,83.64
40667,113.2216667
40668,100.17
40669,90.98
40670,127.1483333
40671,196.09
40672,167.235
40673,208.65
40674,197.78
40675,120.89
40676,130.25
40677,141.86
40678,93.69
40679,123.55
40680,60.99
40681,83.76
40682,117.43
40683,159.6433333
40684,181.15
40685,199.48
40686,179.01
40687,177.18
40688,200.04
40689,219.31
40690,177.9
40691,208.06
40692,205.58
40693,243.1
40694,251.112
40695,260.4
40696,213.51
40697,290.64
40698,186.6493333
40699,267.09
40700,260.1625
40701,263.4736667
40702,269.3923333
40703,208.66
40704,68.76
40705,51.53
40706,32.23
40707,27.88
40708,26.26
40709,21.49
40710,27.32
40711,18.13
40712,19.58
40713,17.8
40714,22.3
40715,15.07
40716,17.3
40717,13.84
40718,13.02
40719,13.14
40720,12.45
40721,12.06
40722,11.33
40723,84.34
40724,98.99316667
40725,118.2433333
40726,32.12
40727,24.32
40728,25.49
40729,23.38
40730,22.11
40731,22.37
40732,21.81
40733,12.53
40734,16.15
40735,17.99
40736,33.12
40737,73.36
40738,99.31083333
40739,168.1095
40740,109.94
40741,99.49
40742,120.26
40743,164.86
40744,149.26
40745,172.06
40746,142.22
40747,71.3
40748,50.22
40749,114.95
40750,97.78
40751,89.98
40752,38.11
40753,46.49
40754,59.59
40755,60.6
40756,61.45
40757,51.03
40758,60.83
40759,58.28
40760,166.91
40761,161.57
40762,142.76
40763,210.27
40764,218.89
40765,218.5816667
40766,278.588
40767,255.9966667
40768,342.67
40769,299.37
40770,350.6775
40771,268.9741667
40772,238.4466667
40773,197.113
40774,177.0533333
40775,280.17
40776,329.385
40777,226.687
40778,271.688
40779,271.61
40780,300.19
40781,299.95
40782,321.25
40783,290.515
40784,303.44
40785,330.53
40786,314.77
40787,297.968
40788,261.9315
40789,335.254
40790,297.23
40791,305.115
40792,284.1
40793,312.9719286
40794,277.5433333
40795,279.054
40796,250.9925
40797,329.145
40798,305.78
40799,285.061
40800,288.1941667
40801,262.3283333
40802,290.95
40803,303.1766667
40804,293.53
40805,250.18
40806,289.68
40807,302.59
40808,279.41
40809,277.4866667
40810,298.2356667
40811,241.7133333
40812,184.29
40813,180.06
40814,96.375
40815,82.51
40816,89.07
40817,72.31
40818,27.96
40819,22.82
40820,24.23
40821,24.79
40822,34.16
40823,34.82
40824,40.71
40825,27.68
40826,35.39666667
40827,19.56
40828,38.102
40829,20.89
40830,95.87
40831,35.9
40832,67.85
40833,50.46
40834,50.67
40835,33.35
40836,38.34
40837,30.15
40838,37.54
40839,26.69
40840,37.42
40841,27.52
40842,57.99
40843,57.4
40844,77.49
40845,82.88
40846,165
40847,127.48
40848,135.53
40849,110.33
40850,111.63
40851,101.05
40852,128.75
40853,118.86
40854,109.25
40855,114.35
40856,191
40857,133.89
40858,122.19
40859,115.93
40860,127.83
40861,110.2706667
40862,119.6666667
40863,113.0966667
40864,113.8658333
40865,130.5
40866,139.6566667
40867,140.0063333
40868,180.275
40869,193.56
40870,178.91
40871,190.25
40872,178.95
40873,177.81
40874,215.04
40875,228.04
40876,235.01
40877,189.65
40878,162
40879,169.79
40880,141.7175
40881,122.57
40882,66.89666667
40883,80.12
40884,30.62
40885,24.05
40886,17.79
40887,23.95
40888,21.2
40889,22.77
40890,44.45
40891,49
40892,55.64
40893,63.93
40894,88.88
40895,123.3733333
40896,162.27
40897,141.92
40898,213.16
40899,150.313
40900,187.517
40901,151.8091667
40902,148.56
40903,143.0641667
40904,185.07
40905,170.2598333
40906,173.555
40907,138.68
40908,163.16
40909,154.11
40910,155.06
40911,165.29
40912,199.12
40913,218.7
40914,209.9
40915,198.2
40916,207.3
40917,219.03
40918,238.367
40919,235.84
40920,268.61
40921,298.395
40922,299.23
40923,182.9320952
40924,258.785
40925,240.4286667
40926,235.07
40927,238.2733333
40928,249.12
40929,233.715
40930,221.7283333
40931,195.4793333
40932,208.7533333
40933,221.2266667
40934,218.2991667
40935,257.33
40936,213.0325
40937,239.6308333
40938,302.12
40939,302.11
40940,306.12
40941,347.25
40942,285.22
40943,408.846
40944,396.4
40945,418.49
40946,409.88
40947,338.96
40948,307.79
40949,121.54
40950,74.1
40951,32.79
40952,23.02
40953,16.63
40954,15.52
40955,15.26
40956,16.51
40957,18.37
40958,19.72
40959,14.92
40960,15.29
40961,21.27
40962,17.78
40963,20.06
40964,24.26
40965,37.24333333
40966,32.94
40967,34.17
40968,40.93
40969,41.61
40970,68.7
40971,96.91
40972,56.56
40973,55.29
40974,75.83
40975,104.3
40976,107.69
40977,108.49
40978,122.2
40979,80.84
40980,62.05
40981,61.28
40982,107.82
40983,112.61
40984,78.97
40985,95.92
40986,120.37
40987,113.37
40988,143.38
40989,140
40990,172.05
40991,215.7
40992,191.11
40993,193.36
40994,195.83
40995,261.988
40996,248.44
40997,358.1645
40998,246.46
40999,268.79
41000,276.41
41001,263.3
41002,275.59
41003,271.1
41004,236.0066667
41005,267.3
41006,276.3975
41007,267.24
41008,306.27
41009,278.03
41010,344.7833333
41011,264.5
41012,279.884
41013,261.7345238
41014,255.28
41015,263.035
41016,214.4713333
41017,160.2964048
41018,227.8466667
41019,210.9213333
41020,261.7345238
41021,181.5916667
41022,217.94
41023,200.385
41024,218.26
41025,168.46
41026,47.36
41027,68.02
41028,20.69
41029,19.8
41030,22.05
41031,30.3
41032,35.02
41033,25.4
41034,18.56
41035,15.99
41036,15.98
41037,20.79
41038,23.19
41039,29.24
41040,24.67
41041,28.06
41042,37.3
41043,29.77
41044,21.74
41045,19.54
41046,15.85
41047,13.87
41048,13.42
41049,14.27
41050,14.82
41051,13.39
41052,10.91
41053,11.87
41054,13.85
41055,10.93
41056,11.19
41057,9.55
41058,9.89
41059,8.94
41060,9.8
41061,12.66
41062,16.29
41063,10.56
41064,14.37
41065,10.16
41066,13.62
41067,15.23
41068,18.04
41069,14.67
41070,17.63
41071,13.64
41072,17.21
41073,31.31
41074,23.06
41075,25.5
41076,23.03
41077,44.6
41078,60.02
41079,74.98
41080,60.01
41081,49.06
41082,71.9
41083,76.82
41084,88.64
41085,92.01333333
41086,83.13
41087,96.43
41088,154.77
41089,105.16
41090,111.49
41091,116.39
41092,109.97
41093,57.24
41094,18.81
41095,23.4
41096,19.88
41097,11.57
41098,13.49
41099,16.92
41100,16.45
41101,16.24
41102,12.28
41103,16.07
41104,11.84
41105,12.37
41106,12.69
41107,9.66
41108,15.15
41109,14.43
41110,10.15
41111,9.06
41112,6.8
41113,8.93
41114,11.59
41115,9.55
41116,10.12
41117,9.25
41118,7.96
41119,6.43
41120,16.42
41121,13.58
41122,12.84
